Resp	V1	V2	A1	A2
0	6	8	13	18
0	8	11	3	8
0	5	8	12	16
1	3	3	7	6
0	9	17	15	19
1	17	7	6	10
1	13	8	1	4
1	9	5	3	8
0	15	18	15	2
1	15	7	18	7
1	14	8	14	17
0	10	2	13	19
0	6	18	18	13
0	11	18	2	19
1	1	3	2	17
1	7	7	18	3
1	3	4	8	14
1	17	1	15	11
1	13	3	14	12
1	1	2	4	1
0	1	13	5	11
0	3	7	11	11
0	14	18	1	2
0	8	17	11	10
1	10	4	17	10
1	15	7	4	14
0	15	12	11	19
1	2	6	5	9
1	16	15	5	19
1	13	13	6	15
0	13	18	12	2
0	3	6	3	16
0	9	10	9	9
0	4	12	13	6
1	18	11	5	15
1	9	9	4	16
1	6	1	12	7
1	1	1	14	12
0	8	15	4	9
1	15	2	12	12
1	3	6	18	15
1	2	1	9	13
0	3	9	4	1
1	14	17	15	1
1	7	12	6	9
0	5	3	9	8
1	17	7	17	6
1	6	2	2	11
1	12	3	15	11
0	3	17	11	9
0	17	14	3	1
1	4	1	1	10
1	4	5	14	6
1	3	7	5	13
0	7	12	2	13
0	2	16	16	1
0	16	14	9	3
1	9	7	4	2
1	14	10	15	16
1	17	11	12	10
1	10	3	3	7
1	15	7	6	3
0	13	13	12	8
0	6	15	12	19
0	1	17	3	14
1	12	1	18	2
0	4	16	16	11
0	3	6	17	17
0	2	15	14	13
0	11	16	8	2
1	17	12	11	2
1	12	2	14	1
0	1	10	14	10
0	2	11	8	4
1	7	10	17	2
0	11	7	3	11
0	1	8	5	12
0	12	18	2	15
1	2	2	15	13
1	18	1	4	11
0	1	13	12	6
1	3	1	5	9
1	15	12	14	9
0	13	15	3	11
0	2	8	17	17
1	16	5	6	17
0	2	13	19	8
0	2	11	7	1
0	2	17	16	10
0	14	14	19	9
0	1	9	18	18
0	5	1	18	19
0	12	14	15	19
1	18	9	18	16
0	2	18	16	16
1	8	7	15	12
1	6	1	7	18
1	3	10	15	3
1	18	16	13	19
0	6	8	8	19
0	10	17	1	16
1	1	4	16	5
1	2	3	1	5
0	12	7	1	18
0	10	11	11	11
1	15	1	14	11
0	9	11	18	8
1	15	4	18	8
1	10	17	18	2
0	13	14	6	19
1	11	13	13	8
1	16	2	7	18
1	16	12	8	2
0	9	14	2	3
1	6	4	2	18
0	9	18	9	13
0	11	14	3	18
1	6	7	4	9
1	17	10	7	15
1	18	15	2	11
1	16	18	18	14
1	9	12	14	7
0	1	11	2	17
0	12	14	11	19
1	3	5	12	12
1	18	4	7	8
0	15	14	2	15
1	17	7	14	5
1	14	6	6	3
1	3	12	2	2
1	14	8	1	5
1	10	1	5	8
1	13	17	19	11
1	5	4	19	1
1	10	14	15	7
1	9	4	10	6
1	7	5	5	6
1	17	2	15	17
1	7	2	17	2
1	18	13	19	18
0	6	6	2	17
0	5	7	11	15
1	4	12	19	4
1	10	15	17	9
0	5	6	7	14
0	4	13	18	17
1	16	12	2	1
1	5	7	16	9
1	17	13	18	9
1	5	6	18	8
1	17	15	5	2
1	10	4	10	14
1	13	10	4	2
1	9	16	5	10
1	13	1	7	10
1	18	17	11	2
1	2	6	4	5
1	5	6	16	3
0	4	10	4	17
0	9	14	11	18
