Resp	V1	V2	A1	A2
1	15	15	11	6
1	4	4	19	11
1	15	9	9	5
0	9	3	2	16
1	7	2	18	11
0	6	1	9	18
1	2	8	17	14
1	18	17	9	7
1	10	7	10	10
1	14	3	6	5
1	7	16	6	3
1	8	6	4	4
1	1	2	8	7
0	11	5	11	13
1	8	11	14	13
1	18	15	9	5
1	18	2	2	2
0	6	5	9	15
1	7	5	8	12
0	1	2	1	12
1	6	1	11	13
1	1	2	16	11
0	5	4	4	19
1	9	10	17	4
1	14	17	16	1
0	6	11	9	17
1	1	6	4	3
0	13	4	3	16
0	12	18	12	14
0	5	17	3	7
1	18	7	11	3
1	18	14	14	14
0	12	11	4	6
1	13	10	2	7
1	12	7	18	16
0	5	2	5	19
0	14	12	3	18
1	7	10	18	7
1	8	5	16	17
0	1	12	7	10
0	8	18	5	10
0	10	14	3	9
0	12	14	5	13
0	8	17	2	12
1	1	9	9	2
0	8	16	9	11
0	16	16	6	14
0	5	15	9	14
0	11	8	16	19
1	9	13	3	1
0	11	14	1	10
1	13	15	6	8
1	16	11	15	5
1	11	6	6	15
0	17	18	4	5
1	7	3	18	11
1	5	15	19	5
0	12	1	10	13
1	16	10	5	10
0	14	9	6	15
1	3	15	13	7
0	9	18	7	18
0	9	9	16	19
1	15	16	15	13
0	4	16	13	17
0	1	18	6	11
0	7	8	5	8
1	13	4	13	8
0	3	13	10	11
0	17	7	17	17
1	16	2	12	16
1	9	1	12	2
1	4	4	1	4
1	1	2	2	2
0	5	4	4	16
1	18	4	19	1
0	6	6	4	18
1	5	6	6	4
0	9	11	5	7
1	11	3	12	7
0	10	2	11	16
1	8	17	6	1
1	18	3	16	12
0	1	4	2	17
1	1	18	16	12
1	17	6	13	7
1	4	4	8	13
1	17	12	15	15
0	10	17	8	17
0	13	16	13	16
1	7	14	19	5
1	6	12	16	13
0	6	10	12	15
1	7	4	17	6
1	10	13	12	9
1	16	18	18	7
0	10	10	16	18
1	11	8	7	6
0	12	18	15	18
0	10	7	1	17
0	16	16	3	19
1	12	3	19	12
1	5	13	1	8
0	13	1	14	9
1	5	18	11	9
0	6	18	5	6
1	4	8	14	12
1	2	7	5	6
0	11	16	4	11
1	18	18	17	18
1	12	11	18	10
0	1	12	15	12
1	15	1	7	4
1	16	11	12	15
0	7	15	1	9
0	13	1	4	12
1	16	9	16	13
0	8	8	1	12
0	7	7	3	15
1	7	5	11	11
1	8	14	16	13
1	7	14	18	4
1	9	10	3	9
1	3	11	14	12
1	5	6	13	3
0	18	15	16	19
1	17	9	6	1
1	18	13	12	2
1	12	9	3	1
0	11	14	6	13
0	4	10	9	16
0	14	16	3	13
0	4	11	3	6
0	4	5	15	17
0	8	4	18	16
0	17	4	1	18
0	10	14	11	16
1	1	10	5	1
0	8	16	1	6
1	13	11	14	3
0	4	10	5	7
0	12	6	1	10
0	13	10	4	13
1	9	13	15	4
1	18	17	7	3
1	10	1	17	8
0	7	4	3	18
1	4	7	16	5
0	8	4	11	18
1	15	3	16	1
0	15	16	8	17
1	2	7	10	6
1	4	11	14	8
1	9	11	16	5
1	16	8	15	6
1	4	1	18	16
0	3	1	3	19
1	16	14	6	3
1	8	1	4	10
1	16	8	16	18
0	2	3	9	11
0	3	4	8	15
1	12	2	18	1
1	2	5	18	4
0	13	8	10	14
1	10	7	13	11
1	8	10	11	2
1	15	18	6	4
1	14	7	5	3
0	6	18	3	2
0	5	12	15	15
0	9	12	17	3
1	14	5	15	14
0	8	11	8	19
0	7	11	7	15
0	9	13	7	19
1	14	13	5	2
1	14	16	12	7
0	10	9	6	15
1	12	2	2	8
1	18	16	19	12
1	4	4	6	3
1	17	13	9	2
0	13	12	2	13
1	7	15	19	8
0	6	5	1	7
0	2	16	11	14
0	1	4	1	5
1	7	4	17	5
1	11	7	6	1
1	2	7	18	10
0	7	16	2	10
0	1	16	1	3
1	7	3	7	3
0	12	11	1	9
1	10	6	16	10
0	1	4	1	14
0	13	6	8	10
0	8	6	1	10
1	5	1	14	1
0	3	15	1	18
0	17	5	2	6
1	6	4	13	1
0	13	13	1	15
1	14	11	18	8
0	11	17	14	13
1	9	12	15	7
0	12	10	3	4
0	4	17	12	11
1	1	15	11	1
1	6	15	16	17
0	17	6	1	18
1	1	3	12	3
1	6	7	17	13
1	9	10	11	12
1	2	14	17	14
1	1	11	16	15
0	17	15	2	13
1	12	13	14	15
0	17	17	3	7
1	18	11	17	14
0	1	13	16	7
1	17	6	18	14
1	9	11	7	1
0	10	18	2	7
1	12	1	6	9
1	3	8	18	16
1	16	1	2	3
1	11	4	10	6
0	3	9	8	1
0	16	9	2	6
1	17	12	17	7
0	11	5	8	16
1	16	18	18	9
1	10	11	12	10
1	5	11	19	7
0	8	4	6	13
0	18	12	1	6
1	10	6	14	16
0	12	3	2	12
1	14	9	8	10
1	6	6	10	5
1	8	6	13	3
0	12	10	16	14
1	6	5	15	6
1	8	12	16	5
1	10	17	9	6
0	9	4	3	11
1	18	4	4	11
0	12	6	1	7
1	6	3	18	10
0	2	1	11	17
0	8	12	6	14
0	17	8	4	14
0	1	3	7	19
0	6	18	3	9
0	5	10	1	17
0	18	10	1	18
0	4	16	3	5
1	11	12	10	3
0	11	15	11	8
0	11	5	1	7
0	12	2	8	19
1	1	10	11	2
0	6	7	4	12
0	12	15	19	18
0	7	12	4	9
0	11	4	13	10
0	4	6	19	17
0	3	7	10	12
1	8	11	12	15
0	8	4	9	19
0	10	7	2	15
1	13	9	15	16
0	4	2	7	12
1	14	13	5	10
0	6	10	13	15
0	3	6	2	9
0	6	8	6	12
0	13	3	14	18
1	12	17	15	13
1	13	15	15	13
0	8	14	3	14
1	18	8	9	12
1	14	5	3	13
1	16	6	19	7
1	10	13	15	7
1	10	11	14	15
1	16	3	4	8
0	5	9	12	8
0	9	1	9	12
1	6	18	17	9
1	9	3	12	4
1	10	6	10	6
1	7	13	14	1
1	15	7	7	7
1	9	5	11	6
1	6	10	7	1
0	4	16	6	15
0	1	4	8	1
