Resp	V1	V2	A1	A2
1	1	14	4	5
0	11	1	13	14
0	3	6	19	10
0	16	13	2	4
0	11	7	16	3
0	5	10	17	15
0	10	8	18	7
1	11	9	1	17
0	16	1	14	11
0	14	3	7	14
1	1	16	6	1
1	3	17	2	1
0	18	6	12	12
1	16	16	12	15
0	15	3	2	1
1	11	14	16	9
0	8	9	14	5
0	16	12	19	17
0	12	9	14	19
1	5	12	14	2
0	13	8	14	19
0	5	12	9	15
1	17	12	13	18
1	9	9	7	12
0	9	12	10	1
1	8	16	10	11
0	13	11	10	11
0	18	1	7	5
0	15	11	9	5
1	1	18	6	10
1	6	18	9	14
0	6	3	3	8
1	6	14	8	1
1	17	18	8	15
0	14	14	16	17
0	17	2	13	2
1	18	17	4	5
0	16	4	4	9
0	6	2	1	4
1	7	14	13	7
0	16	4	13	16
1	1	17	6	8
0	10	11	15	9
1	15	16	13	14
1	3	6	5	12
1	3	2	19	14
1	14	17	6	11
0	15	9	11	12
0	13	1	12	3
1	12	16	15	7
0	6	4	7	1
1	15	18	17	18
0	2	5	7	14
1	16	16	3	11
1	6	16	10	18
0	12	5	4	3
0	10	9	1	16
1	15	18	17	13
0	13	12	17	9
1	8	9	3	19
1	9	15	7	1
0	14	14	2	1
1	1	14	15	5
0	4	1	19	11
1	3	1	4	13
1	9	16	6	2
0	16	3	6	2
0	14	11	12	10
0	14	11	12	16
1	12	18	10	9
1	8	13	6	9
1	3	15	10	1
0	4	9	3	8
0	13	5	7	5
0	14	13	1	9
0	7	5	1	14
0	6	14	19	18
1	7	18	11	14
0	13	1	6	12
1	6	12	10	6
0	6	3	17	11
1	6	14	2	3
1	11	2	11	15
0	16	8	7	3
0	7	1	10	13
1	10	14	5	13
1	4	1	8	7
0	4	12	15	15
1	3	17	11	2
1	13	17	3	14
0	16	8	4	3
1	5	4	5	5
1	5	9	5	11
1	11	14	4	9
0	9	7	15	12
0	8	6	14	2
0	13	5	19	10
0	18	3	12	7
0	3	5	17	15
1	4	18	13	4
1	13	14	14	17
1	9	18	1	12
0	14	5	7	12
0	6	5	16	7
0	17	9	9	10
0	17	5	4	18
0	15	2	11	18
0	3	1	19	2
1	3	4	9	10
1	11	9	9	7
1	1	18	9	4
0	16	13	15	12
1	9	14	8	11
0	15	7	19	1
0	9	6	9	10
1	8	18	2	11
1	1	13	4	19
0	1	12	1	5
1	2	17	5	2
1	1	12	10	16
0	10	4	18	12
1	2	2	13	19
1	7	11	8	14
1	16	17	12	5
0	15	8	18	15
1	17	14	17	17
0	18	10	9	4
0	1	6	6	6
0	9	8	17	12
1	10	13	2	6
0	5	3	6	1
1	10	7	4	18
1	1	7	10	4
1	2	1	18	17
0	13	8	12	13
0	10	15	17	14
1	16	18	10	11
1	3	14	1	9
1	14	14	8	16
0	7	1	9	18
1	18	18	3	5
0	12	2	10	18
1	8	16	18	11
1	3	15	14	4
1	1	13	19	19
0	17	4	13	5
0	16	8	16	18
0	7	11	12	4
0	18	15	5	10
0	15	1	10	16
0	9	11	15	1
1	9	14	16	15
1	15	18	7	10
1	9	17	3	18
0	18	1	7	8
0	2	8	11	5
0	12	9	5	14
0	1	13	11	2
1	13	18	1	15
0	8	11	16	11
1	12	14	6	12
0	8	6	11	13
1	10	16	8	8
0	17	10	5	3
1	1	17	15	18
0	18	13	18	3
1	7	10	13	8
0	1	4	1	13
1	8	12	13	3
0	3	4	10	17
1	6	10	8	19
0	14	5	1	3
0	16	6	15	6
1	7	12	17	16
1	14	16	13	16
0	14	12	10	9
0	13	5	5	16
0	7	8	12	18
1	8	14	17	16
0	5	4	10	2
0	4	6	4	1
0	1	13	3	9
0	5	12	19	10
0	9	8	7	5
0	2	6	8	12
0	10	1	3	6
0	13	14	18	4
1	11	2	10	19
1	9	7	3	15
1	11	15	17	17
0	10	11	17	10
0	17	8	14	16
0	11	4	7	17
0	13	5	10	11
1	17	17	14	11
0	12	6	1	10
1	1	15	18	18
1	7	15	1	10
1	8	10	1	10
0	18	15	14	17
0	8	5	11	6
0	15	14	11	13
0	17	15	9	11
1	10	16	16	5
0	5	7	5	2
0	12	2	14	15
1	4	2	18	12
0	5	4	10	18
0	14	5	1	6
1	9	17	18	7
0	7	4	4	1
0	13	5	4	15
1	6	9	8	13
1	11	16	7	19
0	4	5	13	15
1	4	17	17	16
1	1	4	8	7
1	6	18	4	11
0	16	12	11	2
1	11	14	7	11
1	3	2	6	14
0	5	6	4	8
1	17	11	19	4
0	12	2	12	16
1	3	8	9	19
0	10	11	9	3
1	9	17	2	7
1	5	13	6	17
0	15	10	19	2
0	6	5	16	5
0	8	7	12	18
0	18	1	2	7
0	1	1	18	17
1	7	17	15	1
1	7	15	16	18
0	17	13	2	16
0	16	18	7	12
0	1	8	1	8
1	6	16	14	6
0	8	1	18	2
0	13	3	9	1
0	17	2	16	11
0	2	2	12	7
0	5	8	13	11
0	17	2	10	1
0	5	8	3	4
1	6	13	14	10
0	5	7	15	5
0	11	1	19	3
0	1	11	13	12
0	16	13	7	12
1	12	13	3	13
0	9	3	12	5
0	8	11	11	15
0	14	15	9	4
0	16	3	10	19
1	12	18	16	18
0	15	10	6	13
0	3	7	16	6
0	7	1	19	8
1	1	13	7	16
1	10	5	7	16
0	15	8	11	1
1	6	10	3	8
0	17	10	9	1
0	12	11	2	11
0	1	5	2	8
0	3	10	3	2
1	4	8	17	19
0	14	3	5	12
1	10	15	11	8
1	12	10	9	17
0	11	2	6	2
0	13	2	19	19
1	7	17	10	11
0	2	2	9	7
1	9	18	17	17
1	7	11	15	15
0	10	5	17	9
0	17	15	6	6
0	7	11	11	17
0	11	4	9	6
1	2	13	19	14
0	12	3	6	15
0	5	8	16	6
0	10	4	5	16
0	4	6	9	5
0	8	10	17	6
0	18	8	7	18
0	16	1	8	15
0	6	3	11	11
1	4	7	9	3
1	5	4	16	11
0	9	9	11	4
1	3	9	9	2
0	15	8	17	4
1	6	11	13	19
0	18	12	12	15
0	14	9	11	15
0	16	16	12	17
