Resp	V1	V2	A1	A2
1	12	6	3	9
0	6	16	19	9
0	12	17	10	18
1	3	3	5	6
1	18	3	15	15
1	9	6	8	2
0	3	17	5	10
0	15	15	8	16
1	3	2	8	6
0	5	2	4	3
1	7	4	10	4
1	15	11	4	5
1	12	7	11	19
0	14	15	11	1
1	2	4	9	1
1	8	1	15	10
1	15	5	2	16
1	11	8	5	10
0	10	9	11	13
1	9	2	3	7
0	13	16	13	4
1	7	6	16	3
0	8	15	11	16
0	3	18	14	19
0	5	11	7	16
1	13	6	1	9
0	8	15	19	14
0	1	8	15	16
1	18	11	4	19
0	1	12	2	16
1	12	4	12	14
0	15	18	9	9
0	3	11	7	8
0	4	13	16	13
0	4	4	1	5
1	10	9	4	1
1	14	1	2	14
0	16	18	12	17
1	14	4	12	14
1	18	2	12	9
1	7	1	13	9
0	2	10	12	13
1	18	13	4	1
0	10	16	12	1
1	10	3	16	9
0	17	18	2	6
0	3	3	1	18
1	12	2	4	4
1	2	6	18	9
0	1	18	15	19
1	11	4	11	10
1	13	5	9	13
1	10	2	6	14
1	13	10	13	15
0	1	7	10	10
1	16	15	11	4
1	17	2	14	14
1	2	2	16	11
0	9	16	8	18
0	11	10	18	15
0	13	10	2	4
0	11	17	2	4
1	2	6	10	7
1	17	2	1	8
1	5	6	9	10
0	1	5	18	1
0	18	16	9	8
0	5	13	4	13
0	5	12	16	15
0	5	8	17	19
1	15	10	3	7
0	13	3	4	16
1	17	15	7	9
1	1	2	7	19
0	2	10	2	16
0	8	13	5	13
0	1	9	6	2
1	16	4	8	17
1	16	4	7	12
1	10	8	7	6
0	11	18	6	18
0	11	18	8	18
0	1	12	5	8
1	15	1	10	16
0	5	16	7	17
1	11	8	12	4
1	12	12	12	11
1	10	5	14	9
0	10	18	14	14
0	1	15	13	8
0	9	16	6	5
1	12	10	16	17
1	11	2	3	15
0	7	8	2	16
1	17	4	17	12
0	16	14	18	11
1	4	10	12	9
0	1	12	11	3
1	18	9	14	11
1	18	8	13	9
1	14	12	1	2
0	14	16	17	19
1	8	1	2	19
1	5	1	1	12
0	14	15	2	2
1	11	5	1	7
1	9	5	11	7
1	18	2	11	14
1	16	10	19	5
0	7	10	17	13
1	13	8	7	16
0	8	10	10	12
0	5	17	1	3
1	13	10	12	5
0	8	8	13	11
1	15	14	18	2
1	6	2	5	10
1	7	5	19	4
0	4	8	18	17
0	3	17	6	18
0	1	10	6	4
0	4	3	1	11
1	16	1	15	17
0	16	17	10	6
0	3	17	3	7
0	7	17	4	5
0	12	12	5	6
0	4	9	6	2
1	11	8	19	19
0	4	9	14	18
1	11	9	2	18
1	11	15	18	12
1	6	4	19	15
0	1	6	9	17
0	1	4	14	16
1	8	10	11	6
1	14	3	18	8
0	3	17	1	19
0	7	11	2	17
1	14	10	6	16
0	16	14	3	16
0	3	16	2	11
0	16	17	9	8
0	2	18	17	14
1	11	1	6	7
0	5	1	4	18
1	11	9	11	4
1	15	11	19	11
0	17	18	8	2
0	13	17	15	2
0	2	4	13	2
1	13	6	17	17
1	15	6	3	10
0	2	7	7	19
0	5	18	13	1
0	9	9	14	1
1	17	2	14	16
0	8	15	11	4
0	6	9	18	1
0	4	14	17	12
0	2	13	7	12
0	7	11	19	9
0	10	15	17	8
1	6	1	9	2
0	2	4	14	7
0	5	13	9	1
1	6	4	18	2
1	10	6	3	10
0	5	9	17	3
1	14	13	15	4
1	7	4	18	1
0	11	16	4	8
1	16	1	19	14
1	14	5	1	10
0	16	15	2	19
1	12	11	14	18
0	2	15	16	9
1	9	3	15	11
1	16	8	10	4
0	7	13	13	8
0	8	13	13	19
0	14	12	17	1
0	14	13	7	10
1	15	5	14	4
0	14	18	11	8
1	5	1	12	19
1	4	13	10	3
1	18	7	4	9
0	4	14	2	18
1	13	7	19	8
0	12	1	1	5
0	12	17	2	17
0	3	18	1	13
0	4	9	13	18
1	18	10	13	9
1	18	10	8	12
0	8	13	18	12
0	9	17	6	18
0	5	17	19	15
1	16	7	5	16
0	5	5	3	11
1	8	9	11	4
0	2	7	19	9
0	2	9	10	12
1	17	6	14	1
1	18	14	3	15
0	4	1	1	7
0	6	12	10	1
1	17	8	17	14
1	6	8	7	15
0	1	14	10	14
1	12	4	16	18
1	12	11	3	10
0	4	18	10	10
0	2	11	17	14
0	17	18	9	12
0	18	17	2	10
0	10	9	9	7
1	3	5	10	14
0	12	17	8	18
0	2	8	3	15
0	7	6	10	2
0	6	14	18	7
0	15	11	2	12
0	4	18	18	5
0	8	13	16	10
0	5	14	4	8
1	16	8	10	6
0	11	5	5	3
0	13	14	7	13
0	6	13	18	8
1	18	17	1	13
1	12	2	17	19
0	11	15	5	18
0	11	18	1	8
0	8	9	11	18
1	13	13	13	8
0	3	13	8	3
0	16	18	7	2
0	1	12	2	11
0	10	17	14	15
0	8	16	5	8
0	17	16	8	12
1	6	1	6	9
1	15	6	14	14
1	16	5	9	12
1	17	11	12	10
0	1	6	19	13
0	11	11	6	17
0	3	9	3	12
1	8	16	10	1
0	9	11	15	17
1	15	10	2	17
0	2	13	4	17
1	14	8	16	1
0	3	12	19	2
0	5	13	8	10
0	4	7	12	12
1	18	5	6	6
1	8	2	18	2
0	7	16	2	9
1	15	12	4	12
1	10	1	13	10
0	6	7	11	13
1	12	3	10	13
1	13	9	18	19
1	6	7	15	10
1	6	10	13	4
0	12	4	4	14
1	17	10	15	1
0	11	16	19	1
1	17	12	1	6
1	12	5	10	4
0	10	13	7	15
1	13	4	11	13
0	14	11	11	9
1	18	9	19	5
0	10	10	1	13
0	2	9	18	11
0	6	8	16	10
0	10	15	3	15
0	10	17	14	6
0	3	10	5	2
0	2	16	13	12
0	1	11	16	2
0	9	1	7	10
0	13	14	10	18
1	5	5	14	5
1	14	7	16	2
1	13	1	15	17
1	9	1	19	7
1	5	6	16	7
1	5	2	17	9
1	7	6	13	2
1	17	8	15	10
0	7	14	8	7
0	11	12	19	1
1	13	9	16	6
0	16	1	4	6
1	14	10	9	16
