Resp	V1	V2	A1	A2
1	14	9	11	17
1	7	17	9	14
0	7	10	9	1
0	5	7	18	8
0	4	9	18	16
0	17	13	3	9
0	16	12	12	11
1	2	17	11	9
0	14	6	10	10
0	6	15	8	4
0	10	10	18	10
0	11	9	8	5
0	13	3	16	7
1	6	15	6	5
1	15	1	9	17
1	1	10	1	11
0	16	6	3	12
0	18	6	5	9
1	10	14	1	12
1	7	18	9	18
0	18	18	12	8
0	17	7	12	5
0	14	2	2	8
0	3	2	14	2
1	6	5	2	9
1	9	5	13	18
0	16	2	13	2
0	3	4	16	17
1	6	9	6	18
1	17	18	6	5
0	16	6	10	5
0	11	13	19	7
0	9	13	16	12
0	9	1	13	7
0	18	13	12	8
1	10	13	18	18
0	12	3	2	19
0	2	9	13	1
1	13	18	13	6
0	17	13	8	7
1	12	6	4	15
1	2	10	3	4
0	18	12	19	5
0	13	1	11	10
0	18	16	6	9
1	8	15	2	18
0	11	8	12	3
1	7	13	12	11
0	5	8	16	5
0	6	5	16	6
0	8	11	9	3
1	16	17	2	10
1	11	12	8	8
0	14	2	3	10
1	10	17	5	2
0	5	7	18	3
1	14	16	3	9
0	16	4	18	1
0	12	13	12	2
0	10	11	13	7
0	9	5	16	14
0	2	12	12	9
0	6	1	14	10
1	10	4	7	17
0	18	9	17	16
1	4	11	3	9
1	7	10	17	19
1	8	8	1	2
1	16	11	13	17
1	12	9	1	12
0	11	11	16	18
0	8	10	12	8
0	2	3	9	1
0	7	3	18	16
1	12	4	1	11
1	5	18	6	15
1	10	2	3	14
0	1	6	17	9
0	14	5	14	15
0	18	10	17	12
0	18	7	19	17
0	1	13	9	9
0	6	5	8	8
1	8	18	14	13
1	4	18	15	10
0	14	6	5	12
0	3	3	10	5
0	16	11	3	8
1	3	14	6	11
0	1	4	13	6
1	18	16	9	16
1	12	18	1	1
1	9	2	9	18
1	3	1	6	11
0	17	10	7	4
0	15	10	10	12
0	16	5	9	13
1	18	15	3	11
0	13	2	7	12
0	2	7	6	10
1	6	4	5	12
1	5	17	4	6
0	9	8	5	4
0	7	14	9	2
1	2	17	7	4
0	4	3	3	1
1	8	14	4	8
0	9	1	14	6
1	16	13	1	7
1	12	12	3	19
1	4	18	15	16
1	12	7	1	19
0	4	2	17	3
1	11	16	3	4
0	12	2	8	6
1	13	11	6	18
1	11	15	4	16
1	7	16	17	1
0	15	13	17	3
1	7	6	14	17
1	3	17	3	1
0	18	9	7	16
0	15	8	17	11
0	13	6	15	14
1	2	5	10	12
0	17	14	12	13
0	13	7	17	7
1	10	17	3	8
1	12	9	4	17
0	13	9	9	3
0	5	2	16	10
1	12	16	19	17
0	16	15	16	3
1	1	12	9	10
1	10	14	17	13
0	2	8	10	3
1	5	18	2	3
0	14	5	7	1
0	16	12	7	6
1	1	18	8	13
1	6	9	6	8
1	9	14	7	15
1	2	16	1	15
0	7	1	15	14
1	14	15	13	19
0	13	5	6	6
0	14	14	17	5
1	2	16	8	2
0	17	13	13	18
0	18	16	9	1
0	11	3	4	4
0	4	8	18	5
1	17	5	2	16
1	3	6	11	12
1	11	12	2	14
0	16	5	16	14
0	15	13	18	5
1	12	13	17	8
1	4	9	3	19
1	14	12	5	9
0	6	10	16	13
0	15	1	5	1
0	17	6	4	19
1	6	18	6	8
1	2	16	1	17
1	2	14	3	13
0	10	2	3	8
1	3	6	7	19
0	10	10	14	11
0	6	17	10	5
0	18	14	5	8
0	16	8	7	9
1	3	3	2	17
1	4	5	19	9
1	1	9	5	14
0	14	6	7	1
0	5	4	13	7
1	13	2	6	9
1	12	17	13	19
0	11	7	8	1
1	3	17	18	4
1	9	8	2	15
0	8	9	15	1
0	2	16	16	11
0	11	2	16	3
1	1	16	17	2
1	7	18	18	15
1	5	18	1	12
1	12	12	2	16
1	11	7	12	18
0	15	2	3	1
1	5	18	19	18
0	1	6	9	3
1	6	6	2	14
1	11	2	1	17
0	11	2	16	10
1	17	18	13	17
1	11	7	4	5
0	13	9	4	4
1	1	15	16	1
0	12	12	19	4
0	7	14	18	4
0	9	14	18	3
1	5	6	19	18
0	8	15	10	10
1	13	13	9	18
1	11	5	4	18
1	13	10	4	15
